# started on Fri Feb 27 16:01:46 2015

   235.112323700,14062929104,,instructions
   235.112323700,19896464,,cache-misses
   235.112323700,57676748,,LLC-loads
   235.112323700,0,,major-faults
   235.112323700,62,,minor-faults
   235.112323700,226514973,,L1-dcache-load-misses
   240.115128666,15558264475,,iTLB-loads
   240.115128666,39939.408394,,cpu-clock
   240.115128666,81816714,,branch-misses
   240.115128666,80,,cpu-migrations
   240.115128666,39939.962051,,task-clock
   240.115128666,9112791686,,stalled-cycles-backend
   240.115128666,2006,,context-switches
   240.115128666,60,,page-faults
   240.115128666,15136089588,,instructions
   240.115128666,19647139,,cache-misses
   240.115128666,67403069,,LLC-loads
   240.115128666,0,,major-faults
   240.115128666,56,,minor-faults
   240.115128666,210300043,,L1-dcache-load-misses
   245.118125785,24625495691,,iTLB-loads
   245.118125785,39945.547334,,cpu-clock
   245.118125785,98989317,,branch-misses
   245.118125785,116,,cpu-migrations
   245.118125785,39946.745760,,task-clock
   245.118125785,16423025741,,stalled-cycles-backend
   245.118125785,2100,,context-switches
   245.118125785,142,,page-faults
   245.118125785,26210202490,,instructions
   245.118125785,34623462,,cache-misses
   245.118125785,103190622,,LLC-loads
   245.118125785,0,,major-faults
   245.118125785,134,,minor-faults
   245.118125785,282991319,,L1-dcache-load-misses
   250.119915811,16086654780,,iTLB-loads
   250.119915811,39942.887440,,cpu-clock
   250.119915811,77198892,,branch-misses
   250.119915811,85,,cpu-migrations
   250.119915811,39940.900365,,task-clock
   250.119915811,9711028985,,stalled-cycles-backend
   250.119915811,2090,,context-switches
   250.119915811,2515,,page-faults
   250.119915811,18922819425,,instructions
   250.119915811,27616478,,cache-misses
   250.119915811,70700285,,LLC-loads
   250.119915811,0,,major-faults
   250.119915811,2511,,minor-faults
   250.119915811,198057384,,L1-dcache-load-misses
   255.122426967,15040967059,,iTLB-loads
   255.122426967,39936.478574,,cpu-clock
   255.122426967,71829118,,branch-misses
   255.122426967,85,,cpu-migrations
   255.122426967,39938.001417,,task-clock
   255.122426967,9751569998,,stalled-cycles-backend
   255.122426967,1920,,context-switches
   255.122426967,28,,page-faults
   255.122426967,13657512510,,instructions
   255.122426967,22303638,,cache-misses
   255.122426967,55392019,,LLC-loads
   255.122426967,0,,major-faults
   255.122426967,27,,minor-faults
   255.122426967,232152455,,L1-dcache-load-misses
   260.125228124,15893951770,,iTLB-loads
   260.125228124,39942.336669,,cpu-clock
   260.125228124,78024534,,branch-misses
   260.125228124,62,,cpu-migrations
   260.125228124,39941.327221,,task-clock
   260.125228124,10023744594,,stalled-cycles-backend
   260.125228124,2083,,context-switches
   260.125228124,61,,page-faults
   260.125228124,16884325376,,instructions
   260.125228124,27521994,,cache-misses
   260.125228124,69345141,,LLC-loads
   260.125228124,0,,major-faults
   260.125228124,60,,minor-faults
   260.125228124,194146712,,L1-dcache-load-misses
   265.128319674,10413426065,,iTLB-loads
   265.128319674,39942.865648,,cpu-clock
   265.128319674,46146182,,branch-misses
   265.128319674,58,,cpu-migrations
   265.128319674,39944.977084,,task-clock
   265.128319674,5159841676,,stalled-cycles-backend
   265.128319674,1923,,context-switches
   265.128319674,116,,page-faults
   265.128319674,8659185659,,instructions
   265.128319674,18071357,,cache-misses
   265.128319674,49488455,,LLC-loads
   265.128319674,0,,major-faults
   265.128319674,115,,minor-faults
   265.128319674,169426085,,L1-dcache-load-misses
   270.129652807,9698608628,,iTLB-loads
   270.129652807,39945.080405,,cpu-clock
   270.129652807,49037592,,branch-misses
   270.129652807,68,,cpu-migrations
